0.1266	1.52387
0.126809	1.52514
0.127005	1.52641
0.127188	1.52768
0.127358	1.52895
0.127514	1.53023
0.127658	1.5315
0.127788	1.53278
0.127905	1.53406
0.128009	1.53534
0.1281	1.53662
0.128178	1.5379
0.128243	1.53918
0.128295	1.54047
0.128334	1.54175
0.12836	1.54303
0.128373	1.54432
0.128373	1.5456
0.128361	1.54689
0.128335	1.54817
0.128297	1.54945
0.128247	1.55073
0.128183	1.55202
0.128107	1.5533
0.128018	1.55458
0.127917	1.55586
0.127803	1.55713
0.127677	1.55841
0.127539	1.55969
0.127388	1.56096
0.127224	1.56223
0.127049	1.5635
0.126861	1.56477
0.126661	1.56604
0.126448	1.5673
0.126224	1.56857
0.125988	1.56983
0.125739	1.57108
0.125479	1.57234
0.125207	1.57359
0.124923	1.57484
0.124627	1.57608
0.12432	1.57733
0.124	1.57857
0.12367	1.5798
0.123328	1.58104
0.122974	1.58227
0.122609	1.58349
0.122232	1.58472
0.121845	1.58593
0.121446	1.58715
0.121036	1.58836
0.120615	1.58957
0.120183	1.59077
0.119739	1.59196
0.119286	1.59316
0.118821	1.59435
0.118345	1.59553
0.117859	1.59671
0.117363	1.59788
0.116855	1.59905
0.116338	1.60021
0.11581	1.60137
0.115272	1.60252
0.114723	1.60367
0.114165	1.60481
0.113596	1.60595
0.113018	1.60708
0.112429	1.6082
0.111831	1.60932
0.111223	1.61043
0.110605	1.61154
0.109978	1.61264
0.109341	1.61373
0.108695	1.61482
0.10804	1.6159
0.107376	1.61697
0.106702	1.61804
0.106019	1.6191
0.105327	1.62016
0.104627	1.6212
0.103918	1.62224
0.1032	1.62327
0.102473	1.6243
0.101738	1.62531
0.100994	1.62632
0.100243	1.62733
0.0994826	1.62832
0.0987144	1.62931
0.0979381	1.63029
0.097154	1.63126
0.0963619	1.63222
0.0955621	1.63318
0.0947547	1.63413
0.0939397	1.63507
0.0931172	1.636
0.0922873	1.63692
0.0914502	1.63783
0.0906059	1.63874
0.0897545	1.63964
0.0888962	1.64053
0.0880309	1.64141
0.0871589	1.64228
0.0862803	1.64314
0.085395	1.644
0.0845033	1.64484
0.0836052	1.64568
0.0827008	1.6465
0.0817903	1.64732
0.0808737	1.64813
0.0799511	1.64893
0.0790227	1.64972
0.0780885	1.6505
0.0771487	1.65127
0.0762034	1.65203
0.0752526	1.65279
0.0742964	1.65353
0.073335	1.65426
0.0723685	1.65499
0.071397	1.6557
0.0704206	1.65641
0.0694394	1.6571
0.0684534	1.65778
0.0674629	1.65846
0.0664679	1.65912
0.0654685	1.65978
0.0644648	1.66042
0.0634569	1.66106
0.0624451	1.66168
0.0614292	1.6623
0.0604095	1.6629
0.0593861	1.66349
0.058359	1.66408
0.0573285	1.66465
0.0562945	1.66521
0.0552572	1.66577
0.0542167	1.66631
0.0531732	1.66684
0.0521266	1.66736
0.0510772	1.66787
0.050025	1.66837
0.0489702	1.66886
0.0479129	1.66934
0.0468531	1.66981
0.0457909	1.67027
0.0447266	1.67072
0.0436602	1.67115
0.0425917	1.67158
0.0415214	1.67199
0.0404493	1.6724
0.0393755	1.67279
0.0383001	1.67317
0.0372233	1.67355
0.0361452	1.67391
0.0350658	1.67426
0.0339852	1.6746
0.0329037	1.67493
0.0318212	1.67525
0.0307379	1.67555
0.0296539	1.67585
0.0285693	1.67614
0.0274842	1.67641
0.0263988	1.67667
0.0253131	1.67693
0.0242272	1.67717
0.0231412	1.6774
0.0220553	1.67762
0.0209695	1.67783
0.019884	1.67803
0.0187989	1.67822
0.0177142	1.6784
0.0166301	1.67856
0.0155466	1.67872
0.014464	1.67886
0.0133822	1.679
0.0123014	1.67912
0.0112217	1.67923
0.0101432	1.67933
0.009066	1.67942
0.00799019	1.6795
0.00691588	1.67957
0.00584318	1.67963
0.00477217	1.67968
0.00370298	1.67972
0.00263568	1.67974
0.0015704	1.67976
0.000507213	1.67976
-0.000553766	1.67976
-0.00161244	1.67974
-0.00266872	1.67971
-0.00372249	1.67968
-0.00477367	1.67963
-0.00582215	1.67957
-0.00686784	1.6795
-0.00791064	1.67942
-0.00895046	1.67933
-0.00998721	1.67923
-0.0110208	1.67912
-0.0120511	1.679
-0.013078	1.67887
-0.0141015	1.67873
-0.0151214	1.67858
-0.0161377	1.67842
-0.0171503	1.67825
-0.018159	1.67807
-0.0191639	1.67787
-0.0201647	1.67767
-0.0211614	1.67746
-0.022154	1.67724
-0.0231423	1.67701
-0.0241262	1.67677
-0.0251057	1.67652
-0.0260806	1.67625
-0.0270509	1.67598
-0.0280166	1.6757
-0.0289774	1.67541
-0.0299334	1.67511
-0.0308844	1.67481
-0.0318303	1.67449
